model,features,accuracy_vs_kaggle,improvement
cb,"family_size, age_group, deck, sex_pclass, is_child",0.78229,0.0
cb,"family_size, age_group, deck, sex_pclass, women_children_first",0.77511,-0.00718
cb,"family_size, age_group, deck, is_child, women_children_first",0.77751,-0.00478
cb,"family_size, age_group, has_cabin, is_mother, sex_pclass",0.7799,-0.00239
cb,"family_size, age_group, has_cabin, is_mother, is_child",0.78468,0.00239
cb,"family_size, age_group, has_cabin, is_mother, women_children_first",0.78229,0.0
cb,"family_size, age_group, has_cabin, sex_pclass, is_child",0.7799,-0.00239
cb,"family_size, age_group, has_cabin, sex_pclass, women_children_first",0.78229,0.0
cb,"family_size, age_group, has_cabin, is_child, women_children_first",0.78229,0.0
cb,"family_size, age_group, is_mother, sex_pclass, is_child",0.7799,-0.00239
cb,"family_size, age_group, is_mother, sex_pclass, women_children_first",0.78468,0.00239
cb,"family_size, age_group, is_mother, is_child, women_children_first",0.78229,0.0
cb,"family_size, age_group, sex_pclass, is_child, women_children_first",0.7799,-0.00239
cb,"family_size, fare_per_person, deck, has_cabin, is_mother",0.75837,-0.02392
cb,"family_size, fare_per_person, deck, has_cabin, sex_pclass",0.77272,-0.00957
cb,"family_size, fare_per_person, deck, has_cabin, is_child",0.77272,-0.00957
cb,"family_size, fare_per_person, deck, has_cabin, women_children_first",0.76555,-0.01674
cb,"family_size, fare_per_person, deck, is_mother, sex_pclass",0.77511,-0.00718
cb,"family_size, fare_per_person, deck, is_mother, is_child",0.77033,-0.01196
cb,"family_size, fare_per_person, deck, is_mother, women_children_first",0.77272,-0.00957
cb,"family_size, fare_per_person, deck, sex_pclass, is_child",0.76794,-0.01435
cb,"family_size, fare_per_person, deck, sex_pclass, women_children_first",0.76794,-0.01435
cb,"family_size, fare_per_person, deck, is_child, women_children_first",0.76555,-0.01674
cb,"family_size, fare_per_person, has_cabin, is_mother, sex_pclass",0.7799,-0.00239
cb,"family_size, fare_per_person, has_cabin, is_mother, is_child",0.7799,-0.00239
cb,"family_size, fare_per_person, has_cabin, is_mother, women_children_first",0.78468,0.00239
cb,"family_size, fare_per_person, has_cabin, sex_pclass, is_child",0.78468,0.00239
cb,"family_size, fare_per_person, has_cabin, sex_pclass, women_children_first",0.78468,0.00239
cb,"family_size, fare_per_person, has_cabin, is_child, women_children_first",0.78229,0.0
cb,"family_size, fare_per_person, is_mother, sex_pclass, is_child",0.78468,0.00239
cb,"family_size, fare_per_person, is_mother, sex_pclass, women_children_first",0.78468,0.00239
cb,"family_size, fare_per_person, is_mother, is_child, women_children_first",0.78229,0.0
cb,"family_size, fare_per_person, sex_pclass, is_child, women_children_first",0.78468,0.00239
cb,"family_size, deck, has_cabin, is_mother, sex_pclass",0.7799,-0.00239
cb,"family_size, deck, has_cabin, is_mother, is_child",0.77272,-0.00957
cb,"family_size, deck, has_cabin, is_mother, women_children_first",0.77751,-0.00478
cb,"family_size, deck, has_cabin, sex_pclass, is_child",0.7799,-0.00239
cb,"family_size, deck, has_cabin, sex_pclass, women_children_first",0.78229,0.0
cb,"family_size, deck, has_cabin, is_child, women_children_first",0.77751,-0.00478
cb,"family_size, deck, is_mother, sex_pclass, is_child",0.7799,-0.00239
cb,"family_size, deck, is_mother, sex_pclass, women_children_first",0.7799,-0.00239
cb,"family_size, deck, is_mother, is_child, women_children_first",0.78229,0.0
cb,"family_size, deck, sex_pclass, is_child, women_children_first",0.7799,-0.00239
cb,"family_size, has_cabin, is_mother, sex_pclass, is_child",0.7799,-0.00239
cb,"family_size, has_cabin, is_mother, sex_pclass, women_children_first",0.78229,0.0
cb,"family_size, has_cabin, is_mother, is_child, women_children_first",0.78229,0.0
cb,"family_size, has_cabin, sex_pclass, is_child, women_children_first",0.7799,-0.00239
cb,"family_size, is_mother, sex_pclass, is_child, women_children_first",0.7799,-0.00239
cb,"is_alone, age_group, fare_per_person, deck, has_cabin",0.77751,-0.00478
cb,"is_alone, age_group, fare_per_person, deck, is_mother",0.77272,-0.00957
cb,"is_alone, age_group, fare_per_person, deck, sex_pclass",0.77511,-0.00718
cb,"is_alone, age_group, fare_per_person, deck, is_child",0.77751,-0.00478
cb,"is_alone, age_group, fare_per_person, deck, women_children_first",0.77751,-0.00478
cb,"is_alone, age_group, fare_per_person, has_cabin, is_mother",0.78468,0.00239
cb,"is_alone, age_group, fare_per_person, has_cabin, sex_pclass",0.78468,0.00239
cb,"is_alone, age_group, fare_per_person, has_cabin, is_child",0.7799,-0.00239
cb,"is_alone, age_group, fare_per_person, has_cabin, women_children_first",0.78708,0.00478
cb,"is_alone, age_group, fare_per_person, is_mother, sex_pclass",0.77751,-0.00478
cb,"is_alone, age_group, fare_per_person, is_mother, is_child",0.78229,0.0
cb,"is_alone, age_group, fare_per_person, is_mother, women_children_first",0.7799,-0.00239
cb,"is_alone, age_group, fare_per_person, sex_pclass, is_child",0.7799,-0.00239
cb,"is_alone, age_group, fare_per_person, sex_pclass, women_children_first",0.7799,-0.00239
cb,"is_alone, age_group, fare_per_person, is_child, women_children_first",0.7799,-0.00239
cb,"is_alone, age_group, deck, has_cabin, is_mother",0.7799,-0.00239
cb,"is_alone, age_group, deck, has_cabin, sex_pclass",0.7799,-0.00239
cb,"is_alone, age_group, deck, has_cabin, is_child",0.7799,-0.00239
cb,"is_alone, age_group, deck, has_cabin, women_children_first",0.7799,-0.00239
cb,"is_alone, age_group, deck, is_mother, sex_pclass",0.7799,-0.00239
cb,"is_alone, age_group, deck, is_mother, is_child",0.7799,-0.00239
cb,"is_alone, age_group, deck, is_mother, women_children_first",0.7799,-0.00239
cb,"is_alone, age_group, deck, sex_pclass, is_child",0.78468,0.00239
cb,"is_alone, age_group, deck, sex_pclass, women_children_first",0.7799,-0.00239
cb,"is_alone, age_group, deck, is_child, women_children_first",0.7799,-0.00239
cb,"is_alone, age_group, has_cabin, is_mother, sex_pclass",0.78468,0.00239
cb,"is_alone, age_group, has_cabin, is_mother, is_child",0.78708,0.00478
cb,"is_alone, age_group, has_cabin, is_mother, women_children_first",0.78708,0.00478
cb,"is_alone, age_group, has_cabin, sex_pclass, is_child",0.78468,0.00239
cb,"is_alone, age_group, has_cabin, sex_pclass, women_children_first",0.78468,0.00239
cb,"is_alone, age_group, has_cabin, is_child, women_children_first",0.78708,0.00478
cb,"is_alone, age_group, is_mother, sex_pclass, is_child",0.78468,0.00239
cb,"is_alone, age_group, is_mother, sex_pclass, women_children_first",0.78468,0.00239
cb,"is_alone, age_group, is_mother, is_child, women_children_first",0.78468,0.00239
cb,"is_alone, age_group, sex_pclass, is_child, women_children_first",0.78468,0.00239
cb,"is_alone, fare_per_person, deck, has_cabin, is_mother",0.77272,-0.00957
cb,"is_alone, fare_per_person, deck, has_cabin, sex_pclass",0.7799,-0.00239
cb,"is_alone, fare_per_person, deck, has_cabin, is_child",0.7799,-0.00239
cb,"is_alone, fare_per_person, deck, has_cabin, women_children_first",0.76794,-0.01435
cb,"is_alone, fare_per_person, deck, is_mother, sex_pclass",0.77511,-0.00718
cb,"is_alone, fare_per_person, deck, is_mother, is_child",0.77272,-0.00957
cb,"is_alone, fare_per_person, deck, is_mother, women_children_first",0.77511,-0.00718
cb,"is_alone, fare_per_person, deck, sex_pclass, is_child",0.78229,0.0
cb,"is_alone, fare_per_person, deck, sex_pclass, women_children_first",0.77751,-0.00478
cb,"is_alone, fare_per_person, deck, is_child, women_children_first",0.77751,-0.00478
cb,"is_alone, fare_per_person, has_cabin, is_mother, sex_pclass",0.7799,-0.00239
cb,"is_alone, fare_per_person, has_cabin, is_mother, is_child",0.78468,0.00239
cb,"is_alone, fare_per_person, has_cabin, is_mother, women_children_first",0.78229,0.0
cb,"is_alone, fare_per_person, has_cabin, sex_pclass, is_child",0.78229,0.0
cb,"is_alone, fare_per_person, has_cabin, sex_pclass, women_children_first",0.7799,-0.00239
cb,"is_alone, fare_per_person, has_cabin, is_child, women_children_first",0.78708,0.00478
cb,"is_alone, fare_per_person, is_mother, sex_pclass, is_child",0.78229,0.0
cb,"is_alone, fare_per_person, is_mother, sex_pclass, women_children_first",0.78229,0.0
cb,"is_alone, fare_per_person, is_mother, is_child, women_children_first",0.78229,0.0
cb,"is_alone, fare_per_person, sex_pclass, is_child, women_children_first",0.78229,0.0
cb,"is_alone, deck, has_cabin, is_mother, sex_pclass",0.77511,-0.00718
cb,"is_alone, deck, has_cabin, is_mother, is_child",0.78229,0.0
cb,"is_alone, deck, has_cabin, is_mother, women_children_first",0.78229,0.0
cb,"is_alone, deck, has_cabin, sex_pclass, is_child",0.7799,-0.00239
cb,"is_alone, deck, has_cabin, sex_pclass, women_children_first",0.77751,-0.00478
cb,"is_alone, deck, has_cabin, is_child, women_children_first",0.77751,-0.00478
cb,"is_alone, deck, is_mother, sex_pclass, is_child",0.7799,-0.00239
cb,"is_alone, deck, is_mother, sex_pclass, women_children_first",0.77751,-0.00478
cb,"is_alone, deck, is_mother, is_child, women_children_first",0.77751,-0.00478
cb,"is_alone, deck, sex_pclass, is_child, women_children_first",0.77751,-0.00478
cb,"is_alone, has_cabin, is_mother, sex_pclass, is_child",0.78468,0.00239
cb,"is_alone, has_cabin, is_mother, sex_pclass, women_children_first",0.78708,0.00478
cb,"is_alone, has_cabin, is_mother, is_child, women_children_first",0.78708,0.00478
cb,"is_alone, has_cabin, sex_pclass, is_child, women_children_first",0.78708,0.00478
cb,"is_alone, is_mother, sex_pclass, is_child, women_children_first",0.78468,0.00239
cb,"age_group, fare_per_person, deck, has_cabin, is_mother",0.77751,-0.00478
cb,"age_group, fare_per_person, deck, has_cabin, sex_pclass",0.77751,-0.00478
cb,"age_group, fare_per_person, deck, has_cabin, is_child",0.77272,-0.00957
cb,"age_group, fare_per_person, deck, has_cabin, women_children_first",0.77033,-0.01196
cb,"age_group, fare_per_person, deck, is_mother, sex_pclass",0.77272,-0.00957
cb,"age_group, fare_per_person, deck, is_mother, is_child",0.77511,-0.00718
cb,"age_group, fare_per_person, deck, is_mother, women_children_first",0.77272,-0.00957
cb,"age_group, fare_per_person, deck, sex_pclass, is_child",0.77751,-0.00478
cb,"age_group, fare_per_person, deck, sex_pclass, women_children_first",0.77033,-0.01196
cb,"age_group, fare_per_person, deck, is_child, women_children_first",0.76794,-0.01435
cb,"age_group, fare_per_person, has_cabin, is_mother, sex_pclass",0.78708,0.00478
cb,"age_group, fare_per_person, has_cabin, is_mother, is_child",0.7799,-0.00239
cb,"age_group, fare_per_person, has_cabin, is_mother, women_children_first",0.77751,-0.00478
cb,"age_group, fare_per_person, has_cabin, sex_pclass, is_child",0.7799,-0.00239
cb,"age_group, fare_per_person, has_cabin, sex_pclass, women_children_first",0.78229,0.0
cb,"age_group, fare_per_person, has_cabin, is_child, women_children_first",0.7799,-0.00239
cb,"age_group, fare_per_person, is_mother, sex_pclass, is_child",0.7799,-0.00239
cb,"age_group, fare_per_person, is_mother, sex_pclass, women_children_first",0.7799,-0.00239
cb,"age_group, fare_per_person, is_mother, is_child, women_children_first",0.7799,-0.00239
cb,"age_group, fare_per_person, sex_pclass, is_child, women_children_first",0.7799,-0.00239
cb,"age_group, deck, has_cabin, is_mother, sex_pclass",0.7799,-0.00239
cb,"age_group, deck, has_cabin, is_mother, is_child",0.7799,-0.00239
cb,"age_group, deck, has_cabin, is_mother, women_children_first",0.78229,0.0
cb,"age_group, deck, has_cabin, sex_pclass, is_child",0.7799,-0.00239
cb,"age_group, deck, has_cabin, sex_pclass, women_children_first",0.78229,0.0
cb,"age_group, deck, has_cabin, is_child, women_children_first",0.78229,0.0
cb,"age_group, deck, is_mother, sex_pclass, is_child",0.7799,-0.00239
cb,"age_group, deck, is_mother, sex_pclass, women_children_first",0.7799,-0.00239
cb,"age_group, deck, is_mother, is_child, women_children_first",0.78229,0.0
cb,"age_group, deck, sex_pclass, is_child, women_children_first",0.78229,0.0
cb,"age_group, has_cabin, is_mother, sex_pclass, is_child",0.78468,0.00239
cb,"age_group, has_cabin, is_mother, sex_pclass, women_children_first",0.78708,0.00478
cb,"age_group, has_cabin, is_mother, is_child, women_children_first",0.78708,0.00478
cb,"age_group, has_cabin, sex_pclass, is_child, women_children_first",0.78708,0.00478
cb,"age_group, is_mother, sex_pclass, is_child, women_children_first",0.78468,0.00239
cb,"fare_per_person, deck, has_cabin, is_mother, sex_pclass",0.76794,-0.01435
cb,"fare_per_person, deck, has_cabin, is_mother, is_child",0.77751,-0.00478
cb,"fare_per_person, deck, has_cabin, is_mother, women_children_first",0.77511,-0.00718
cb,"fare_per_person, deck, has_cabin, sex_pclass, is_child",0.7799,-0.00239
cb,"fare_per_person, deck, has_cabin, sex_pclass, women_children_first",0.7799,-0.00239
cb,"fare_per_person, deck, has_cabin, is_child, women_children_first",0.77511,-0.00718
cb,"fare_per_person, deck, is_mother, sex_pclass, is_child",0.78229,0.0
cb,"fare_per_person, deck, is_mother, sex_pclass, women_children_first",0.7799,-0.00239
cb,"fare_per_person, deck, is_mother, is_child, women_children_first",0.77033,-0.01196
cb,"fare_per_person, deck, sex_pclass, is_child, women_children_first",0.7799,-0.00239
cb,"fare_per_person, has_cabin, is_mother, sex_pclass, is_child",0.78229,0.0
cb,"fare_per_person, has_cabin, is_mother, sex_pclass, women_children_first",0.78229,0.0
cb,"fare_per_person, has_cabin, is_mother, is_child, women_children_first",0.77751,-0.00478
cb,"fare_per_person, has_cabin, sex_pclass, is_child, women_children_first",0.7799,-0.00239
cb,"fare_per_person, is_mother, sex_pclass, is_child, women_children_first",0.78229,0.0
cb,"deck, has_cabin, is_mother, sex_pclass, is_child",0.78468,0.00239
cb,"deck, has_cabin, is_mother, sex_pclass, women_children_first",0.7799,-0.00239
cb,"deck, has_cabin, is_mother, is_child, women_children_first",0.78468,0.00239
cb,"deck, has_cabin, sex_pclass, is_child, women_children_first",0.7799,-0.00239
cb,"deck, is_mother, sex_pclass, is_child, women_children_first",0.7799,-0.00239
cb,"has_cabin, is_mother, sex_pclass, is_child, women_children_first",0.78708,0.00478
cb,"title, family_size, is_alone, age_group, fare_per_person, deck",0.78468,0.00239
cb,"title, family_size, is_alone, age_group, fare_per_person, has_cabin",0.77511,-0.00718
cb,"title, family_size, is_alone, age_group, fare_per_person, is_mother",0.78229,0.0
cb,"title, family_size, is_alone, age_group, fare_per_person, sex_pclass",0.77751,-0.00478
cb,"title, family_size, is_alone, age_group, fare_per_person, is_child",0.78468,0.00239
cb,"title, family_size, is_alone, age_group, fare_per_person, women_children_first",0.77272,-0.00957
cb,"title, family_size, is_alone, age_group, deck, has_cabin",0.78229,0.0
cb,"title, family_size, is_alone, age_group, deck, is_mother",0.77751,-0.00478
cb,"title, family_size, is_alone, age_group, deck, sex_pclass",0.77272,-0.00957
cb,"title, family_size, is_alone, age_group, deck, is_child",0.77751,-0.00478
cb,"title, family_size, is_alone, age_group, deck, women_children_first",0.77511,-0.00718
cb,"title, family_size, is_alone, age_group, has_cabin, is_mother",0.77751,-0.00478
cb,"title, family_size, is_alone, age_group, has_cabin, sex_pclass",0.77272,-0.00957
cb,"title, family_size, is_alone, age_group, has_cabin, is_child",0.78468,0.00239
cb,"title, family_size, is_alone, age_group, has_cabin, women_children_first",0.77751,-0.00478
cb,"title, family_size, is_alone, age_group, is_mother, sex_pclass",0.77511,-0.00718
cb,"title, family_size, is_alone, age_group, is_mother, is_child",0.77751,-0.00478
cb,"title, family_size, is_alone, age_group, is_mother, women_children_first",0.7799,-0.00239
cb,"title, family_size, is_alone, age_group, sex_pclass, is_child",0.76794,-0.01435
cb,"title, family_size, is_alone, age_group, sex_pclass, women_children_first",0.77272,-0.00957
cb,"title, family_size, is_alone, age_group, is_child, women_children_first",0.7799,-0.00239
cb,"title, family_size, is_alone, fare_per_person, deck, has_cabin",0.77033,-0.01196
cb,"title, family_size, is_alone, fare_per_person, deck, is_mother",0.7799,-0.00239
cb,"title, family_size, is_alone, fare_per_person, deck, sex_pclass",0.77272,-0.00957
cb,"title, family_size, is_alone, fare_per_person, deck, is_child",0.77751,-0.00478
cb,"title, family_size, is_alone, fare_per_person, deck, women_children_first",0.76794,-0.01435
cb,"title, family_size, is_alone, fare_per_person, has_cabin, is_mother",0.77511,-0.00718
cb,"title, family_size, is_alone, fare_per_person, has_cabin, sex_pclass",0.77751,-0.00478
cb,"title, family_size, is_alone, fare_per_person, has_cabin, is_child",0.77511,-0.00718
cb,"title, family_size, is_alone, fare_per_person, has_cabin, women_children_first",0.79186,0.00956
cb,"title, family_size, is_alone, fare_per_person, is_mother, sex_pclass",0.77751,-0.00478
cb,"title, family_size, is_alone, fare_per_person, is_mother, is_child",0.77751,-0.00478
cb,"title, family_size, is_alone, fare_per_person, is_mother, women_children_first",0.78229,0.0
cb,"title, family_size, is_alone, fare_per_person, sex_pclass, is_child",0.76076,-0.02153
cb,"title, family_size, is_alone, fare_per_person, sex_pclass, women_children_first",0.77033,-0.01196
cb,"title, family_size, is_alone, fare_per_person, is_child, women_children_first",0.78229,0.0
cb,"title, family_size, is_alone, deck, has_cabin, is_mother",0.78708,0.00478
cb,"title, family_size, is_alone, deck, has_cabin, sex_pclass",0.7799,-0.00239
cb,"title, family_size, is_alone, deck, has_cabin, is_child",0.77751,-0.00478
cb,"title, family_size, is_alone, deck, has_cabin, women_children_first",0.78229,0.0
cb,"title, family_size, is_alone, deck, is_mother, sex_pclass",0.78468,0.00239
cb,"title, family_size, is_alone, deck, is_mother, is_child",0.78229,0.0
cb,"title, family_size, is_alone, deck, is_mother, women_children_first",0.78708,0.00478
cb,"title, family_size, is_alone, deck, sex_pclass, is_child",0.77511,-0.00718
cb,"title, family_size, is_alone, deck, sex_pclass, women_children_first",0.78468,0.00239
cb,"title, family_size, is_alone, deck, is_child, women_children_first",0.77511,-0.00718
cb,"title, family_size, is_alone, has_cabin, is_mother, sex_pclass",0.7799,-0.00239
cb,"title, family_size, is_alone, has_cabin, is_mother, is_child",0.7799,-0.00239
cb,"title, family_size, is_alone, has_cabin, is_mother, women_children_first",0.7799,-0.00239
cb,"title, family_size, is_alone, has_cabin, sex_pclass, is_child",0.77033,-0.01196
cb,"title, family_size, is_alone, has_cabin, sex_pclass, women_children_first",0.7799,-0.00239
cb,"title, family_size, is_alone, has_cabin, is_child, women_children_first",0.77751,-0.00478
cb,"title, family_size, is_alone, is_mother, sex_pclass, is_child",0.77033,-0.01196
cb,"title, family_size, is_alone, is_mother, sex_pclass, women_children_first",0.77511,-0.00718
cb,"title, family_size, is_alone, is_mother, is_child, women_children_first",0.7799,-0.00239
cb,"title, family_size, is_alone, sex_pclass, is_child, women_children_first",0.77272,-0.00957
cb,"title, family_size, age_group, fare_per_person, deck, has_cabin",0.7799,-0.00239
cb,"title, family_size, age_group, fare_per_person, deck, is_mother",0.76555,-0.01674
cb,"title, family_size, age_group, fare_per_person, deck, sex_pclass",0.76555,-0.01674
cb,"title, family_size, age_group, fare_per_person, deck, is_child",0.77033,-0.01196
cb,"title, family_size, age_group, fare_per_person, deck, women_children_first",0.78468,0.00239
cb,"title, family_size, age_group, fare_per_person, has_cabin, is_mother",0.77033,-0.01196
cb,"title, family_size, age_group, fare_per_person, has_cabin, sex_pclass",0.78229,0.0
cb,"title, family_size, age_group, fare_per_person, has_cabin, is_child",0.78229,0.0
cb,"title, family_size, age_group, fare_per_person, has_cabin, women_children_first",0.77751,-0.00478
cb,"title, family_size, age_group, fare_per_person, is_mother, sex_pclass",0.77272,-0.00957
cb,"title, family_size, age_group, fare_per_person, is_mother, is_child",0.77272,-0.00957
cb,"title, family_size, age_group, fare_per_person, is_mother, women_children_first",0.78468,0.00239
cb,"title, family_size, age_group, fare_per_person, sex_pclass, is_child",0.77033,-0.01196
cb,"title, family_size, age_group, fare_per_person, sex_pclass, women_children_first",0.77751,-0.00478
cb,"title, family_size, age_group, fare_per_person, is_child, women_children_first",0.78708,0.00478
cb,"title, family_size, age_group, deck, has_cabin, is_mother",0.7799,-0.00239
cb,"title, family_size, age_group, deck, has_cabin, sex_pclass",0.77751,-0.00478
cb,"title, family_size, age_group, deck, has_cabin, is_child",0.78468,0.00239
cb,"title, family_size, age_group, deck, has_cabin, women_children_first",0.78229,0.0
cb,"title, family_size, age_group, deck, is_mother, sex_pclass",0.7799,-0.00239
cb,"title, family_size, age_group, deck, is_mother, is_child",0.7799,-0.00239
cb,"title, family_size, age_group, deck, is_mother, women_children_first",0.77272,-0.00957
cb,"title, family_size, age_group, deck, sex_pclass, is_child",0.77511,-0.00718
cb,"title, family_size, age_group, deck, sex_pclass, women_children_first",0.76794,-0.01435
cb,"title, family_size, age_group, deck, is_child, women_children_first",0.77751,-0.00478
cb,"title, family_size, age_group, has_cabin, is_mother, sex_pclass",0.77272,-0.00957
cb,"title, family_size, age_group, has_cabin, is_mother, is_child",0.78229,0.0
cb,"title, family_size, age_group, has_cabin, is_mother, women_children_first",0.77511,-0.00718
cb,"title, family_size, age_group, has_cabin, sex_pclass, is_child",0.77272,-0.00957
cb,"title, family_size, age_group, has_cabin, sex_pclass, women_children_first",0.77272,-0.00957
cb,"title, family_size, age_group, has_cabin, is_child, women_children_first",0.77751,-0.00478
cb,"title, family_size, age_group, is_mother, sex_pclass, is_child",0.77272,-0.00957
cb,"title, family_size, age_group, is_mother, sex_pclass, women_children_first",0.77272,-0.00957
cb,"title, family_size, age_group, is_mother, is_child, women_children_first",0.77511,-0.00718
cb,"title, family_size, age_group, sex_pclass, is_child, women_children_first",0.77511,-0.00718
cb,"title, family_size, fare_per_person, deck, has_cabin, is_mother",0.77751,-0.00478
cb,"title, family_size, fare_per_person, deck, has_cabin, sex_pclass",0.77033,-0.01196
cb,"title, family_size, fare_per_person, deck, has_cabin, is_child",0.77751,-0.00478
cb,"title, family_size, fare_per_person, deck, has_cabin, women_children_first",0.77511,-0.00718
cb,"title, family_size, fare_per_person, deck, is_mother, sex_pclass",0.77272,-0.00957
cb,"title, family_size, fare_per_person, deck, is_mother, is_child",0.77511,-0.00718
cb,"title, family_size, fare_per_person, deck, is_mother, women_children_first",0.78229,0.0
cb,"title, family_size, fare_per_person, deck, sex_pclass, is_child",0.77272,-0.00957
cb,"title, family_size, fare_per_person, deck, sex_pclass, women_children_first",0.76794,-0.01435
cb,"title, family_size, fare_per_person, deck, is_child, women_children_first",0.78708,0.00478
cb,"title, family_size, fare_per_person, has_cabin, is_mother, sex_pclass",0.77272,-0.00957
cb,"title, family_size, fare_per_person, has_cabin, is_mother, is_child",0.77033,-0.01196
cb,"title, family_size, fare_per_person, has_cabin, is_mother, women_children_first",0.77511,-0.00718
cb,"title, family_size, fare_per_person, has_cabin, sex_pclass, is_child",0.76315,-0.01914
cb,"title, family_size, fare_per_person, has_cabin, sex_pclass, women_children_first",0.77511,-0.00718
cb,"title, family_size, fare_per_person, has_cabin, is_child, women_children_first",0.76555,-0.01674
cb,"title, family_size, fare_per_person, is_mother, sex_pclass, is_child",0.77751,-0.00478
cb,"title, family_size, fare_per_person, is_mother, sex_pclass, women_children_first",0.77511,-0.00718
cb,"title, family_size, fare_per_person, is_mother, is_child, women_children_first",0.77272,-0.00957
cb,"title, family_size, fare_per_person, sex_pclass, is_child, women_children_first",0.77272,-0.00957
cb,"title, family_size, deck, has_cabin, is_mother, sex_pclass",0.77033,-0.01196
cb,"title, family_size, deck, has_cabin, is_mother, is_child",0.7799,-0.00239
cb,"title, family_size, deck, has_cabin, is_mother, women_children_first",0.7799,-0.00239
cb,"title, family_size, deck, has_cabin, sex_pclass, is_child",0.77033,-0.01196
cb,"title, family_size, deck, has_cabin, sex_pclass, women_children_first",0.78229,0.0
cb,"title, family_size, deck, has_cabin, is_child, women_children_first",0.78229,0.0
cb,"title, family_size, deck, is_mother, sex_pclass, is_child",0.77751,-0.00478
cb,"title, family_size, deck, is_mother, sex_pclass, women_children_first",0.78468,0.00239
cb,"title, family_size, deck, is_mother, is_child, women_children_first",0.78708,0.00478
cb,"title, family_size, deck, sex_pclass, is_child, women_children_first",0.77033,-0.01196
cb,"title, family_size, has_cabin, is_mother, sex_pclass, is_child",0.77272,-0.00957
cb,"title, family_size, has_cabin, is_mother, sex_pclass, women_children_first",0.77751,-0.00478
cb,"title, family_size, has_cabin, is_mother, is_child, women_children_first",0.77511,-0.00718
cb,"title, family_size, has_cabin, sex_pclass, is_child, women_children_first",0.76794,-0.01435
cb,"title, family_size, is_mother, sex_pclass, is_child, women_children_first",0.76555,-0.01674
cb,"title, is_alone, age_group, fare_per_person, deck, has_cabin",0.77272,-0.00957
cb,"title, is_alone, age_group, fare_per_person, deck, is_mother",0.76794,-0.01435
cb,"title, is_alone, age_group, fare_per_person, deck, sex_pclass",0.77511,-0.00718
cb,"title, is_alone, age_group, fare_per_person, deck, is_child",0.78708,0.00478
cb,"title, is_alone, age_group, fare_per_person, deck, women_children_first",0.76555,-0.01674
cb,"title, is_alone, age_group, fare_per_person, has_cabin, is_mother",0.77751,-0.00478
cb,"title, is_alone, age_group, fare_per_person, has_cabin, sex_pclass",0.78468,0.00239
cb,"title, is_alone, age_group, fare_per_person, has_cabin, is_child",0.78708,0.00478
cb,"title, is_alone, age_group, fare_per_person, has_cabin, women_children_first",0.78229,0.0
cb,"title, is_alone, age_group, fare_per_person, is_mother, sex_pclass",0.78229,0.0
cb,"title, is_alone, age_group, fare_per_person, is_mother, is_child",0.7799,-0.00239
cb,"title, is_alone, age_group, fare_per_person, is_mother, women_children_first",0.77511,-0.00718
cb,"title, is_alone, age_group, fare_per_person, sex_pclass, is_child",0.7799,-0.00239
cb,"title, is_alone, age_group, fare_per_person, sex_pclass, women_children_first",0.78229,0.0
cb,"title, is_alone, age_group, fare_per_person, is_child, women_children_first",0.77751,-0.00478
cb,"title, is_alone, age_group, deck, has_cabin, is_mother",0.78229,0.0
cb,"title, is_alone, age_group, deck, has_cabin, sex_pclass",0.78468,0.00239
cb,"title, is_alone, age_group, deck, has_cabin, is_child",0.7799,-0.00239
cb,"title, is_alone, age_group, deck, has_cabin, women_children_first",0.7799,-0.00239
cb,"title, is_alone, age_group, deck, is_mother, sex_pclass",0.78229,0.0
cb,"title, is_alone, age_group, deck, is_mother, is_child",0.7799,-0.00239
cb,"title, is_alone, age_group, deck, is_mother, women_children_first",0.78229,0.0
cb,"title, is_alone, age_group, deck, sex_pclass, is_child",0.78708,0.00478
cb,"title, is_alone, age_group, deck, sex_pclass, women_children_first",0.7799,-0.00239
cb,"title, is_alone, age_group, deck, is_child, women_children_first",0.7799,-0.00239
cb,"title, is_alone, age_group, has_cabin, is_mother, sex_pclass",0.79186,0.00956
cb,"title, is_alone, age_group, has_cabin, is_mother, is_child",0.78468,0.00239
cb,"title, is_alone, age_group, has_cabin, is_mother, women_children_first",0.78947,0.00717
cb,"title, is_alone, age_group, has_cabin, sex_pclass, is_child",0.79186,0.00956
cb,"title, is_alone, age_group, has_cabin, sex_pclass, women_children_first",0.78947,0.00717
cb,"title, is_alone, age_group, has_cabin, is_child, women_children_first",0.78947,0.00717
cb,"title, is_alone, age_group, is_mother, sex_pclass, is_child",0.78708,0.00478
cb,"title, is_alone, age_group, is_mother, sex_pclass, women_children_first",0.78708,0.00478
cb,"title, is_alone, age_group, is_mother, is_child, women_children_first",0.78708,0.00478
cb,"title, is_alone, age_group, sex_pclass, is_child, women_children_first",0.78708,0.00478
cb,"title, is_alone, fare_per_person, deck, has_cabin, is_mother",0.77751,-0.00478
cb,"title, is_alone, fare_per_person, deck, has_cabin, sex_pclass",0.7799,-0.00239
cb,"title, is_alone, fare_per_person, deck, has_cabin, is_child",0.77751,-0.00478
cb,"title, is_alone, fare_per_person, deck, has_cabin, women_children_first",0.78468,0.00239
cb,"title, is_alone, fare_per_person, deck, is_mother, sex_pclass",0.77751,-0.00478
cb,"title, is_alone, fare_per_person, deck, is_mother, is_child",0.77272,-0.00957
