model,features,accuracy_vs_kaggle,improvement
xgb,"family_size, is_alone, is_mother, sex_pclass, women_children_first",0.7799,-0.00478
xgb,"family_size, is_alone, is_mother, is_child, women_children_first",0.77751,-0.00717
xgb,"family_size, is_alone, sex_pclass, is_child, women_children_first",0.7799,-0.00478
xgb,"family_size, age_group, fare_per_person, deck, has_cabin",0.76076,-0.02392
xgb,"family_size, age_group, fare_per_person, deck, is_mother",0.75837,-0.02631
xgb,"family_size, age_group, fare_per_person, deck, sex_pclass",0.77033,-0.01435
xgb,"family_size, age_group, fare_per_person, deck, is_child",0.77033,-0.01435
xgb,"family_size, age_group, fare_per_person, deck, women_children_first",0.76794,-0.01674
xgb,"family_size, age_group, fare_per_person, has_cabin, is_mother",0.77272,-0.01196
xgb,"family_size, age_group, fare_per_person, has_cabin, sex_pclass",0.77033,-0.01435
xgb,"family_size, age_group, fare_per_person, has_cabin, is_child",0.76076,-0.02392
xgb,"family_size, age_group, fare_per_person, has_cabin, women_children_first",0.78468,0.0
xgb,"family_size, age_group, fare_per_person, is_mother, sex_pclass",0.75358,-0.0311
xgb,"family_size, age_group, fare_per_person, is_mother, is_child",0.7488,-0.03588
xgb,"family_size, age_group, fare_per_person, is_mother, women_children_first",0.75358,-0.0311
xgb,"family_size, age_group, fare_per_person, sex_pclass, is_child",0.76315,-0.02153
xgb,"family_size, age_group, fare_per_person, sex_pclass, women_children_first",0.75837,-0.02631
xgb,"family_size, age_group, fare_per_person, is_child, women_children_first",0.75598,-0.0287
xgb,"family_size, age_group, deck, has_cabin, is_mother",0.7799,-0.00478
xgb,"family_size, age_group, deck, has_cabin, sex_pclass",0.78229,-0.00239
xgb,"family_size, age_group, deck, has_cabin, is_child",0.77751,-0.00717
xgb,"family_size, age_group, deck, has_cabin, women_children_first",0.7799,-0.00478
xgb,"family_size, age_group, deck, is_mother, sex_pclass",0.7799,-0.00478
xgb,"family_size, age_group, deck, is_mother, is_child",0.77511,-0.00957
xgb,"family_size, age_group, deck, is_mother, women_children_first",0.77751,-0.00717
xgb,"family_size, age_group, deck, sex_pclass, is_child",0.78229,-0.00239
xgb,"family_size, age_group, deck, sex_pclass, women_children_first",0.7799,-0.00478
xgb,"family_size, age_group, deck, is_child, women_children_first",0.7799,-0.00478
xgb,"family_size, age_group, has_cabin, is_mother, sex_pclass",0.7799,-0.00478
xgb,"family_size, age_group, has_cabin, is_mother, is_child",0.7799,-0.00478
xgb,"family_size, age_group, has_cabin, is_mother, women_children_first",0.77751,-0.00717
xgb,"family_size, age_group, has_cabin, sex_pclass, is_child",0.78229,-0.00239
xgb,"family_size, age_group, has_cabin, sex_pclass, women_children_first",0.7799,-0.00478
xgb,"family_size, age_group, has_cabin, is_child, women_children_first",0.7799,-0.00478
xgb,"family_size, age_group, is_mother, sex_pclass, is_child",0.78229,-0.00239
xgb,"family_size, age_group, is_mother, sex_pclass, women_children_first",0.77751,-0.00717
xgb,"family_size, age_group, is_mother, is_child, women_children_first",0.77751,-0.00717
xgb,"family_size, age_group, sex_pclass, is_child, women_children_first",0.7799,-0.00478
xgb,"family_size, fare_per_person, deck, has_cabin, is_mother",0.76076,-0.02392
xgb,"family_size, fare_per_person, deck, has_cabin, sex_pclass",0.77033,-0.01435
xgb,"family_size, fare_per_person, deck, has_cabin, is_child",0.76555,-0.01913
xgb,"family_size, fare_per_person, deck, has_cabin, women_children_first",0.77272,-0.01196
xgb,"family_size, fare_per_person, deck, is_mother, sex_pclass",0.75837,-0.02631
xgb,"family_size, fare_per_person, deck, is_mother, is_child",0.76315,-0.02153
xgb,"family_size, fare_per_person, deck, is_mother, women_children_first",0.77511,-0.00957
xgb,"family_size, fare_per_person, deck, sex_pclass, is_child",0.76555,-0.01913
xgb,"family_size, fare_per_person, deck, sex_pclass, women_children_first",0.76794,-0.01674
xgb,"family_size, fare_per_person, deck, is_child, women_children_first",0.76076,-0.02392
xgb,"family_size, fare_per_person, has_cabin, is_mother, sex_pclass",0.76555,-0.01913
xgb,"family_size, fare_per_person, has_cabin, is_mother, is_child",0.77751,-0.00717
xgb,"family_size, fare_per_person, has_cabin, is_mother, women_children_first",0.7799,-0.00478
xgb,"family_size, fare_per_person, has_cabin, sex_pclass, is_child",0.77272,-0.01196
xgb,"family_size, fare_per_person, has_cabin, sex_pclass, women_children_first",0.77751,-0.00717
xgb,"family_size, fare_per_person, has_cabin, is_child, women_children_first",0.77751,-0.00717
xgb,"family_size, fare_per_person, is_mother, sex_pclass, is_child",0.77033,-0.01435
xgb,"family_size, fare_per_person, is_mother, sex_pclass, women_children_first",0.76794,-0.01674
xgb,"family_size, fare_per_person, is_mother, is_child, women_children_first",0.75837,-0.02631
xgb,"family_size, fare_per_person, sex_pclass, is_child, women_children_first",0.77033,-0.01435
xgb,"family_size, deck, has_cabin, is_mother, sex_pclass",0.77751,-0.00717
xgb,"family_size, deck, has_cabin, is_mother, is_child",0.7799,-0.00478
xgb,"family_size, deck, has_cabin, is_mother, women_children_first",0.78708,0.00239
xgb,"family_size, deck, has_cabin, sex_pclass, is_child",0.78229,-0.00239
xgb,"family_size, deck, has_cabin, sex_pclass, women_children_first",0.78229,-0.00239
xgb,"family_size, deck, has_cabin, is_child, women_children_first",0.77751,-0.00717
xgb,"family_size, deck, is_mother, sex_pclass, is_child",0.7799,-0.00478
xgb,"family_size, deck, is_mother, sex_pclass, women_children_first",0.7799,-0.00478
xgb,"family_size, deck, is_mother, is_child, women_children_first",0.77511,-0.00957
xgb,"family_size, deck, sex_pclass, is_child, women_children_first",0.77751,-0.00717
xgb,"family_size, has_cabin, is_mother, sex_pclass, is_child",0.7799,-0.00478
xgb,"family_size, has_cabin, is_mother, sex_pclass, women_children_first",0.7799,-0.00478
xgb,"family_size, has_cabin, is_mother, is_child, women_children_first",0.77751,-0.00717
xgb,"family_size, has_cabin, sex_pclass, is_child, women_children_first",0.7799,-0.00478
xgb,"family_size, is_mother, sex_pclass, is_child, women_children_first",0.77751,-0.00717
xgb,"is_alone, age_group, fare_per_person, deck, has_cabin",0.77033,-0.01435
xgb,"is_alone, age_group, fare_per_person, deck, is_mother",0.75837,-0.02631
xgb,"is_alone, age_group, fare_per_person, deck, sex_pclass",0.77033,-0.01435
xgb,"is_alone, age_group, fare_per_person, deck, is_child",0.76076,-0.02392
xgb,"is_alone, age_group, fare_per_person, deck, women_children_first",0.77511,-0.00957
xgb,"is_alone, age_group, fare_per_person, has_cabin, is_mother",0.77511,-0.00957
xgb,"is_alone, age_group, fare_per_person, has_cabin, sex_pclass",0.78229,-0.00239
xgb,"is_alone, age_group, fare_per_person, has_cabin, is_child",0.76315,-0.02153
xgb,"is_alone, age_group, fare_per_person, has_cabin, women_children_first",0.78229,-0.00239
xgb,"is_alone, age_group, fare_per_person, is_mother, sex_pclass",0.76315,-0.02153
xgb,"is_alone, age_group, fare_per_person, is_mother, is_child",0.76315,-0.02153
xgb,"is_alone, age_group, fare_per_person, is_mother, women_children_first",0.76794,-0.01674
xgb,"is_alone, age_group, fare_per_person, sex_pclass, is_child",0.75837,-0.02631
xgb,"is_alone, age_group, fare_per_person, sex_pclass, women_children_first",0.76076,-0.02392
xgb,"is_alone, age_group, fare_per_person, is_child, women_children_first",0.76794,-0.01674
xgb,"is_alone, age_group, deck, has_cabin, is_mother",0.78468,0.0
xgb,"is_alone, age_group, deck, has_cabin, sex_pclass",0.78468,0.0
xgb,"is_alone, age_group, deck, has_cabin, is_child",0.78468,0.0
xgb,"is_alone, age_group, deck, has_cabin, women_children_first",0.78708,0.00239
xgb,"is_alone, age_group, deck, is_mother, sex_pclass",0.78468,0.0
xgb,"is_alone, age_group, deck, is_mother, is_child",0.78468,0.0
xgb,"is_alone, age_group, deck, is_mother, women_children_first",0.78468,0.0
xgb,"is_alone, age_group, deck, sex_pclass, is_child",0.78468,0.0
xgb,"is_alone, age_group, deck, sex_pclass, women_children_first",0.78468,0.0
xgb,"is_alone, age_group, deck, is_child, women_children_first",0.78468,0.0
xgb,"is_alone, age_group, has_cabin, is_mother, sex_pclass",0.78468,0.0
xgb,"is_alone, age_group, has_cabin, is_mother, is_child",0.78468,0.0
xgb,"is_alone, age_group, has_cabin, is_mother, women_children_first",0.78468,0.0
xgb,"is_alone, age_group, has_cabin, sex_pclass, is_child",0.78468,0.0
xgb,"is_alone, age_group, has_cabin, sex_pclass, women_children_first",0.78708,0.00239
xgb,"is_alone, age_group, has_cabin, is_child, women_children_first",0.78708,0.00239
xgb,"is_alone, age_group, is_mother, sex_pclass, is_child",0.78468,0.0
xgb,"is_alone, age_group, is_mother, sex_pclass, women_children_first",0.78229,-0.00239
xgb,"is_alone, age_group, is_mother, is_child, women_children_first",0.78229,-0.00239
xgb,"is_alone, age_group, sex_pclass, is_child, women_children_first",0.78468,0.0
xgb,"is_alone, fare_per_person, deck, has_cabin, is_mother",0.76076,-0.02392
xgb,"is_alone, fare_per_person, deck, has_cabin, sex_pclass",0.75598,-0.0287
xgb,"is_alone, fare_per_person, deck, has_cabin, is_child",0.77033,-0.01435
xgb,"is_alone, fare_per_person, deck, has_cabin, women_children_first",0.77511,-0.00957
xgb,"is_alone, fare_per_person, deck, is_mother, sex_pclass",0.75358,-0.0311
xgb,"is_alone, fare_per_person, deck, is_mother, is_child",0.76555,-0.01913
xgb,"is_alone, fare_per_person, deck, is_mother, women_children_first",0.76315,-0.02153
xgb,"is_alone, fare_per_person, deck, sex_pclass, is_child",0.77272,-0.01196
xgb,"is_alone, fare_per_person, deck, sex_pclass, women_children_first",0.7799,-0.00478
xgb,"is_alone, fare_per_person, deck, is_child, women_children_first",0.77511,-0.00957
xgb,"is_alone, fare_per_person, has_cabin, is_mother, sex_pclass",0.77033,-0.01435
xgb,"is_alone, fare_per_person, has_cabin, is_mother, is_child",0.77511,-0.00957
xgb,"is_alone, fare_per_person, has_cabin, is_mother, women_children_first",0.7799,-0.00478
xgb,"is_alone, fare_per_person, has_cabin, sex_pclass, is_child",0.7799,-0.00478
xgb,"is_alone, fare_per_person, has_cabin, sex_pclass, women_children_first",0.78947,0.00478
xgb,"is_alone, fare_per_person, has_cabin, is_child, women_children_first",0.77272,-0.01196
xgb,"is_alone, fare_per_person, is_mother, sex_pclass, is_child",0.77751,-0.00717
xgb,"is_alone, fare_per_person, is_mother, sex_pclass, women_children_first",0.77033,-0.01435
xgb,"is_alone, fare_per_person, is_mother, is_child, women_children_first",0.76794,-0.01674
xgb,"is_alone, fare_per_person, sex_pclass, is_child, women_children_first",0.76315,-0.02153
xgb,"is_alone, deck, has_cabin, is_mother, sex_pclass",0.77751,-0.00717
xgb,"is_alone, deck, has_cabin, is_mother, is_child",0.78468,0.0
xgb,"is_alone, deck, has_cabin, is_mother, women_children_first",0.78229,-0.00239
xgb,"is_alone, deck, has_cabin, sex_pclass, is_child",0.78468,0.0
xgb,"is_alone, deck, has_cabin, sex_pclass, women_children_first",0.78468,0.0
xgb,"is_alone, deck, has_cabin, is_child, women_children_first",0.78468,0.0
xgb,"is_alone, deck, is_mother, sex_pclass, is_child",0.78468,0.0
xgb,"is_alone, deck, is_mother, sex_pclass, women_children_first",0.78229,-0.00239
xgb,"is_alone, deck, is_mother, is_child, women_children_first",0.78229,-0.00239
xgb,"is_alone, deck, sex_pclass, is_child, women_children_first",0.78468,0.0
xgb,"is_alone, has_cabin, is_mother, sex_pclass, is_child",0.78468,0.0
xgb,"is_alone, has_cabin, is_mother, sex_pclass, women_children_first",0.78468,0.0
xgb,"is_alone, has_cabin, is_mother, is_child, women_children_first",0.78468,0.0
xgb,"is_alone, has_cabin, sex_pclass, is_child, women_children_first",0.78708,0.00239
xgb,"is_alone, is_mother, sex_pclass, is_child, women_children_first",0.78229,-0.00239
xgb,"age_group, fare_per_person, deck, has_cabin, is_mother",0.75358,-0.0311
xgb,"age_group, fare_per_person, deck, has_cabin, sex_pclass",0.76076,-0.02392
xgb,"age_group, fare_per_person, deck, has_cabin, is_child",0.76794,-0.01674
xgb,"age_group, fare_per_person, deck, has_cabin, women_children_first",0.77272,-0.01196
xgb,"age_group, fare_per_person, deck, is_mother, sex_pclass",0.75119,-0.03349
xgb,"age_group, fare_per_person, deck, is_mother, is_child",0.75837,-0.02631
xgb,"age_group, fare_per_person, deck, is_mother, women_children_first",0.77272,-0.01196
xgb,"age_group, fare_per_person, deck, sex_pclass, is_child",0.75119,-0.03349
xgb,"age_group, fare_per_person, deck, sex_pclass, women_children_first",0.77751,-0.00717
xgb,"age_group, fare_per_person, deck, is_child, women_children_first",0.77272,-0.01196
xgb,"age_group, fare_per_person, has_cabin, is_mother, sex_pclass",0.77511,-0.00957
xgb,"age_group, fare_per_person, has_cabin, is_mother, is_child",0.77511,-0.00957
xgb,"age_group, fare_per_person, has_cabin, is_mother, women_children_first",0.7799,-0.00478
xgb,"age_group, fare_per_person, has_cabin, sex_pclass, is_child",0.76794,-0.01674
xgb,"age_group, fare_per_person, has_cabin, sex_pclass, women_children_first",0.77751,-0.00717
xgb,"age_group, fare_per_person, has_cabin, is_child, women_children_first",0.77272,-0.01196
xgb,"age_group, fare_per_person, is_mother, sex_pclass, is_child",0.7488,-0.03588
xgb,"age_group, fare_per_person, is_mother, sex_pclass, women_children_first",0.75837,-0.02631
xgb,"age_group, fare_per_person, is_mother, is_child, women_children_first",0.75598,-0.0287
xgb,"age_group, fare_per_person, sex_pclass, is_child, women_children_first",0.75358,-0.0311
xgb,"age_group, deck, has_cabin, is_mother, sex_pclass",0.78468,0.0
xgb,"age_group, deck, has_cabin, is_mother, is_child",0.78468,0.0
xgb,"age_group, deck, has_cabin, is_mother, women_children_first",0.7799,-0.00478
xgb,"age_group, deck, has_cabin, sex_pclass, is_child",0.7799,-0.00478
xgb,"age_group, deck, has_cabin, sex_pclass, women_children_first",0.7799,-0.00478
xgb,"age_group, deck, has_cabin, is_child, women_children_first",0.7799,-0.00478
xgb,"age_group, deck, is_mother, sex_pclass, is_child",0.78468,0.0
xgb,"age_group, deck, is_mother, sex_pclass, women_children_first",0.78468,0.0
xgb,"age_group, deck, is_mother, is_child, women_children_first",0.77751,-0.00717
xgb,"age_group, deck, sex_pclass, is_child, women_children_first",0.7799,-0.00478
xgb,"age_group, has_cabin, is_mother, sex_pclass, is_child",0.78468,0.0
xgb,"age_group, has_cabin, is_mother, sex_pclass, women_children_first",0.78468,0.0
xgb,"age_group, has_cabin, is_mother, is_child, women_children_first",0.77511,-0.00957
xgb,"age_group, has_cabin, sex_pclass, is_child, women_children_first",0.78468,0.0
xgb,"age_group, is_mother, sex_pclass, is_child, women_children_first",0.78468,0.0
xgb,"fare_per_person, deck, has_cabin, is_mother, sex_pclass",0.74401,-0.04067
xgb,"fare_per_person, deck, has_cabin, is_mother, is_child",0.75358,-0.0311
xgb,"fare_per_person, deck, has_cabin, is_mother, women_children_first",0.77511,-0.00957
xgb,"fare_per_person, deck, has_cabin, sex_pclass, is_child",0.77272,-0.01196
xgb,"fare_per_person, deck, has_cabin, sex_pclass, women_children_first",0.76794,-0.01674
xgb,"fare_per_person, deck, has_cabin, is_child, women_children_first",0.77751,-0.00717
xgb,"fare_per_person, deck, is_mother, sex_pclass, is_child",0.77033,-0.01435
xgb,"fare_per_person, deck, is_mother, sex_pclass, women_children_first",0.77272,-0.01196
xgb,"fare_per_person, deck, is_mother, is_child, women_children_first",0.77511,-0.00957
xgb,"fare_per_person, deck, sex_pclass, is_child, women_children_first",0.77511,-0.00957
xgb,"fare_per_person, has_cabin, is_mother, sex_pclass, is_child",0.77751,-0.00717
xgb,"fare_per_person, has_cabin, is_mother, sex_pclass, women_children_first",0.77751,-0.00717
xgb,"fare_per_person, has_cabin, is_mother, is_child, women_children_first",0.77751,-0.00717
xgb,"fare_per_person, has_cabin, sex_pclass, is_child, women_children_first",0.76315,-0.02153
xgb,"fare_per_person, is_mother, sex_pclass, is_child, women_children_first",0.76555,-0.01913
xgb,"deck, has_cabin, is_mother, sex_pclass, is_child",0.78468,0.0
xgb,"deck, has_cabin, is_mother, sex_pclass, women_children_first",0.78468,0.0
xgb,"deck, has_cabin, is_mother, is_child, women_children_first",0.78229,-0.00239
xgb,"deck, has_cabin, sex_pclass, is_child, women_children_first",0.78468,0.0
xgb,"deck, is_mother, sex_pclass, is_child, women_children_first",0.78468,0.0
xgb,"has_cabin, is_mother, sex_pclass, is_child, women_children_first",0.78468,0.0
xgb,"title, family_size, is_alone, age_group, fare_per_person, deck",0.77511,-0.00957
xgb,"title, family_size, is_alone, age_group, fare_per_person, has_cabin",0.76555,-0.01913
xgb,"title, family_size, is_alone, age_group, fare_per_person, is_mother",0.75119,-0.03349
xgb,"title, family_size, is_alone, age_group, fare_per_person, sex_pclass",0.75837,-0.02631
xgb,"title, family_size, is_alone, age_group, fare_per_person, is_child",0.75598,-0.0287
xgb,"title, family_size, is_alone, age_group, fare_per_person, women_children_first",0.75358,-0.0311
xgb,"title, family_size, is_alone, age_group, deck, has_cabin",0.76555,-0.01913
xgb,"title, family_size, is_alone, age_group, deck, is_mother",0.77272,-0.01196
xgb,"title, family_size, is_alone, age_group, deck, sex_pclass",0.76555,-0.01913
xgb,"title, family_size, is_alone, age_group, deck, is_child",0.77033,-0.01435
xgb,"title, family_size, is_alone, age_group, deck, women_children_first",0.76315,-0.02153
xgb,"title, family_size, is_alone, age_group, has_cabin, is_mother",0.78229,-0.00239
xgb,"title, family_size, is_alone, age_group, has_cabin, sex_pclass",0.77751,-0.00717
xgb,"title, family_size, is_alone, age_group, has_cabin, is_child",0.77751,-0.00717
xgb,"title, family_size, is_alone, age_group, has_cabin, women_children_first",0.7799,-0.00478
xgb,"title, family_size, is_alone, age_group, is_mother, sex_pclass",0.7799,-0.00478
xgb,"title, family_size, is_alone, age_group, is_mother, is_child",0.7799,-0.00478
xgb,"title, family_size, is_alone, age_group, is_mother, women_children_first",0.7799,-0.00478
xgb,"title, family_size, is_alone, age_group, sex_pclass, is_child",0.7799,-0.00478
xgb,"title, family_size, is_alone, age_group, sex_pclass, women_children_first",0.7799,-0.00478
xgb,"title, family_size, is_alone, age_group, is_child, women_children_first",0.7799,-0.00478
xgb,"title, family_size, is_alone, fare_per_person, deck, has_cabin",0.76315,-0.02153
xgb,"title, family_size, is_alone, fare_per_person, deck, is_mother",0.76315,-0.02153
xgb,"title, family_size, is_alone, fare_per_person, deck, sex_pclass",0.77511,-0.00957
xgb,"title, family_size, is_alone, fare_per_person, deck, is_child",0.77751,-0.00717
xgb,"title, family_size, is_alone, fare_per_person, deck, women_children_first",0.76794,-0.01674
xgb,"title, family_size, is_alone, fare_per_person, has_cabin, is_mother",0.77511,-0.00957
xgb,"title, family_size, is_alone, fare_per_person, has_cabin, sex_pclass",0.77511,-0.00957
xgb,"title, family_size, is_alone, fare_per_person, has_cabin, is_child",0.76555,-0.01913
xgb,"title, family_size, is_alone, fare_per_person, has_cabin, women_children_first",0.76555,-0.01913
xgb,"title, family_size, is_alone, fare_per_person, is_mother, sex_pclass",0.77751,-0.00717
xgb,"title, family_size, is_alone, fare_per_person, is_mother, is_child",0.76315,-0.02153
xgb,"title, family_size, is_alone, fare_per_person, is_mother, women_children_first",0.7799,-0.00478
xgb,"title, family_size, is_alone, fare_per_person, sex_pclass, is_child",0.76315,-0.02153
xgb,"title, family_size, is_alone, fare_per_person, sex_pclass, women_children_first",0.75598,-0.0287
xgb,"title, family_size, is_alone, fare_per_person, is_child, women_children_first",0.7799,-0.00478
xgb,"title, family_size, is_alone, deck, has_cabin, is_mother",0.7799,-0.00478
xgb,"title, family_size, is_alone, deck, has_cabin, sex_pclass",0.7799,-0.00478
xgb,"title, family_size, is_alone, deck, has_cabin, is_child",0.77751,-0.00717
xgb,"title, family_size, is_alone, deck, has_cabin, women_children_first",0.78229,-0.00239
xgb,"title, family_size, is_alone, deck, is_mother, sex_pclass",0.77751,-0.00717
xgb,"title, family_size, is_alone, deck, is_mother, is_child",0.78708,0.00239
xgb,"title, family_size, is_alone, deck, is_mother, women_children_first",0.78229,-0.00239
xgb,"title, family_size, is_alone, deck, sex_pclass, is_child",0.76315,-0.02153
xgb,"title, family_size, is_alone, deck, sex_pclass, women_children_first",0.78229,-0.00239
xgb,"title, family_size, is_alone, deck, is_child, women_children_first",0.78229,-0.00239
xgb,"title, family_size, is_alone, has_cabin, is_mother, sex_pclass",0.77751,-0.00717
xgb,"title, family_size, is_alone, has_cabin, is_mother, is_child",0.77272,-0.01196
xgb,"title, family_size, is_alone, has_cabin, is_mother, women_children_first",0.78229,-0.00239
xgb,"title, family_size, is_alone, has_cabin, sex_pclass, is_child",0.77272,-0.01196
xgb,"title, family_size, is_alone, has_cabin, sex_pclass, women_children_first",0.78229,-0.00239
xgb,"title, family_size, is_alone, has_cabin, is_child, women_children_first",0.77511,-0.00957
xgb,"title, family_size, is_alone, is_mother, sex_pclass, is_child",0.77751,-0.00717
xgb,"title, family_size, is_alone, is_mother, sex_pclass, women_children_first",0.78229,-0.00239
xgb,"title, family_size, is_alone, is_mother, is_child, women_children_first",0.77751,-0.00717
xgb,"title, family_size, is_alone, sex_pclass, is_child, women_children_first",0.7799,-0.00478
xgb,"title, family_size, age_group, fare_per_person, deck, has_cabin",0.77511,-0.00957
xgb,"title, family_size, age_group, fare_per_person, deck, is_mother",0.77511,-0.00957
xgb,"title, family_size, age_group, fare_per_person, deck, sex_pclass",0.77511,-0.00957
xgb,"title, family_size, age_group, fare_per_person, deck, is_child",0.77751,-0.00717
xgb,"title, family_size, age_group, fare_per_person, deck, women_children_first",0.77033,-0.01435
xgb,"title, family_size, age_group, fare_per_person, has_cabin, is_mother",0.76555,-0.01913
xgb,"title, family_size, age_group, fare_per_person, has_cabin, sex_pclass",0.75598,-0.0287
xgb,"title, family_size, age_group, fare_per_person, has_cabin, is_child",0.7799,-0.00478
xgb,"title, family_size, age_group, fare_per_person, has_cabin, women_children_first",0.77511,-0.00957
xgb,"title, family_size, age_group, fare_per_person, is_mother, sex_pclass",0.75598,-0.0287
xgb,"title, family_size, age_group, fare_per_person, is_mother, is_child",0.75119,-0.03349
xgb,"title, family_size, age_group, fare_per_person, is_mother, women_children_first",0.74641,-0.03827
xgb,"title, family_size, age_group, fare_per_person, sex_pclass, is_child",0.75119,-0.03349
xgb,"title, family_size, age_group, fare_per_person, sex_pclass, women_children_first",0.76315,-0.02153
xgb,"title, family_size, age_group, fare_per_person, is_child, women_children_first",0.75598,-0.0287
xgb,"title, family_size, age_group, deck, has_cabin, is_mother",0.77511,-0.00957
xgb,"title, family_size, age_group, deck, has_cabin, sex_pclass",0.76555,-0.01913
xgb,"title, family_size, age_group, deck, has_cabin, is_child",0.77033,-0.01435
xgb,"title, family_size, age_group, deck, has_cabin, women_children_first",0.77033,-0.01435
xgb,"title, family_size, age_group, deck, is_mother, sex_pclass",0.77751,-0.00717
xgb,"title, family_size, age_group, deck, is_mother, is_child",0.78708,0.00239
xgb,"title, family_size, age_group, deck, is_mother, women_children_first",0.77272,-0.01196
xgb,"title, family_size, age_group, deck, sex_pclass, is_child",0.76555,-0.01913
xgb,"title, family_size, age_group, deck, sex_pclass, women_children_first",0.76555,-0.01913
xgb,"title, family_size, age_group, deck, is_child, women_children_first",0.76555,-0.01913
xgb,"title, family_size, age_group, has_cabin, is_mother, sex_pclass",0.77751,-0.00717
xgb,"title, family_size, age_group, has_cabin, is_mother, is_child",0.77272,-0.01196
xgb,"title, family_size, age_group, has_cabin, is_mother, women_children_first",0.77751,-0.00717
xgb,"title, family_size, age_group, has_cabin, sex_pclass, is_child",0.77751,-0.00717
xgb,"title, family_size, age_group, has_cabin, sex_pclass, women_children_first",0.77272,-0.01196
xgb,"title, family_size, age_group, has_cabin, is_child, women_children_first",0.7799,-0.00478
xgb,"title, family_size, age_group, is_mother, sex_pclass, is_child",0.7799,-0.00478
xgb,"title, family_size, age_group, is_mother, sex_pclass, women_children_first",0.77751,-0.00717
xgb,"title, family_size, age_group, is_mother, is_child, women_children_first",0.78468,0.0
xgb,"title, family_size, age_group, sex_pclass, is_child, women_children_first",0.78229,-0.00239
xgb,"title, family_size, fare_per_person, deck, has_cabin, is_mother",0.76315,-0.02153
xgb,"title, family_size, fare_per_person, deck, has_cabin, sex_pclass",0.7799,-0.00478
xgb,"title, family_size, fare_per_person, deck, has_cabin, is_child",0.77751,-0.00717
xgb,"title, family_size, fare_per_person, deck, has_cabin, women_children_first",0.76794,-0.01674
xgb,"title, family_size, fare_per_person, deck, is_mother, sex_pclass",0.77511,-0.00957
xgb,"title, family_size, fare_per_person, deck, is_mother, is_child",0.7488,-0.03588
xgb,"title, family_size, fare_per_person, deck, is_mother, women_children_first",0.76794,-0.01674
xgb,"title, family_size, fare_per_person, deck, sex_pclass, is_child",0.77511,-0.00957
xgb,"title, family_size, fare_per_person, deck, sex_pclass, women_children_first",0.77511,-0.00957
xgb,"title, family_size, fare_per_person, deck, is_child, women_children_first",0.77272,-0.01196
xgb,"title, family_size, fare_per_person, has_cabin, is_mother, sex_pclass",0.7799,-0.00478
xgb,"title, family_size, fare_per_person, has_cabin, is_mother, is_child",0.77751,-0.00717
xgb,"title, family_size, fare_per_person, has_cabin, is_mother, women_children_first",0.7799,-0.00478
xgb,"title, family_size, fare_per_person, has_cabin, sex_pclass, is_child",0.77272,-0.01196
xgb,"title, family_size, fare_per_person, has_cabin, sex_pclass, women_children_first",0.76794,-0.01674
xgb,"title, family_size, fare_per_person, has_cabin, is_child, women_children_first",0.7799,-0.00478
xgb,"title, family_size, fare_per_person, is_mother, sex_pclass, is_child",0.77511,-0.00957
xgb,"title, family_size, fare_per_person, is_mother, sex_pclass, women_children_first",0.7799,-0.00478
xgb,"title, family_size, fare_per_person, is_mother, is_child, women_children_first",0.7799,-0.00478
xgb,"title, family_size, fare_per_person, sex_pclass, is_child, women_children_first",0.78229,-0.00239
xgb,"title, family_size, deck, has_cabin, is_mother, sex_pclass",0.7799,-0.00478
xgb,"title, family_size, deck, has_cabin, is_mother, is_child",0.7799,-0.00478
xgb,"title, family_size, deck, has_cabin, is_mother, women_children_first",0.78229,-0.00239
xgb,"title, family_size, deck, has_cabin, sex_pclass, is_child",0.77751,-0.00717
xgb,"title, family_size, deck, has_cabin, sex_pclass, women_children_first",0.78468,0.0
xgb,"title, family_size, deck, has_cabin, is_child, women_children_first",0.78229,-0.00239
xgb,"title, family_size, deck, is_mother, sex_pclass, is_child",0.76315,-0.02153
xgb,"title, family_size, deck, is_mother, sex_pclass, women_children_first",0.78229,-0.00239
xgb,"title, family_size, deck, is_mother, is_child, women_children_first",0.78229,-0.00239
xgb,"title, family_size, deck, sex_pclass, is_child, women_children_first",0.78229,-0.00239
xgb,"title, family_size, has_cabin, is_mother, sex_pclass, is_child",0.78468,0.0
xgb,"title, family_size, has_cabin, is_mother, sex_pclass, women_children_first",0.78229,-0.00239
xgb,"title, family_size, has_cabin, is_mother, is_child, women_children_first",0.77751,-0.00717
xgb,"title, family_size, has_cabin, sex_pclass, is_child, women_children_first",0.7799,-0.00478
xgb,"title, family_size, is_mother, sex_pclass, is_child, women_children_first",0.7799,-0.00478
xgb,"title, is_alone, age_group, fare_per_person, deck, has_cabin",0.78947,0.00478
xgb,"title, is_alone, age_group, fare_per_person, deck, is_mother",0.78708,0.00239
xgb,"title, is_alone, age_group, fare_per_person, deck, sex_pclass",0.78229,-0.00239
xgb,"title, is_alone, age_group, fare_per_person, deck, is_child",0.77511,-0.00957
xgb,"title, is_alone, age_group, fare_per_person, deck, women_children_first",0.75358,-0.0311
xgb,"title, is_alone, age_group, fare_per_person, has_cabin, is_mother",0.77033,-0.01435
xgb,"title, is_alone, age_group, fare_per_person, has_cabin, sex_pclass",0.78229,-0.00239
xgb,"title, is_alone, age_group, fare_per_person, has_cabin, is_child",0.76794,-0.01674
