model,tuned,feature_num,baseline,accuracy,improvement,cv_std,tuning_params,cv_scores
lgbm,1,"1, 2, 4, 5, 6",0.78994,0.81117,0.02122,0.02273,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.80446927, 0.78770950, 0.80446927, 0.85474860, 0.80446927]"
lgbm,1,"1, 2, 4, 5, 7",0.78994,0.81341,0.02346,0.02251,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.81564246, 0.78770950, 0.80446927, 0.85474860, 0.80446927]"
lgbm,1,"1, 2, 4, 5, 8",0.78994,0.81341,0.02346,0.02251,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.81564246, 0.78770950, 0.80446927, 0.85474860, 0.80446927]"
lgbm,1,"1, 2, 4, 5, 9",0.78994,0.81341,0.02346,0.02251,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.81564246, 0.78770950, 0.80446927, 0.85474860, 0.80446927]"
lgbm,1,"1, 2, 4, 5, 10",0.78994,0.81117,0.02122,0.02273,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 1.0}","[0.83240223, 0.78770950, 0.81564246, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 4, 6, 7",0.78994,0.80894,0.019,0.02102,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.80446927, 0.78770950, 0.79888268, 0.84916201, 0.80446927]"
lgbm,1,"1, 2, 4, 6, 8",0.78994,0.80894,0.019,0.02102,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.80446927, 0.78770950, 0.79888268, 0.84916201, 0.80446927]"
lgbm,1,"1, 2, 4, 6, 9",0.78994,0.80894,0.019,0.02102,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.80446927, 0.78770950, 0.79888268, 0.84916201, 0.80446927]"
lgbm,1,"1, 2, 4, 6, 10",0.78994,0.80559,0.01565,0.0198,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.81005587, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 4, 7, 8",0.78994,0.80559,0.01565,0.0198,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 0.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': -1, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.80446927, 0.79329609, 0.78770950, 0.84357542, 0.79888268]"
lgbm,1,"1, 2, 4, 7, 9",0.78994,0.80559,0.01565,0.02653,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.81564246, 0.77094972, 0.78770950, 0.84916201, 0.80446927]"
lgbm,1,"1, 2, 4, 7, 10",0.78994,0.80894,0.019,0.02161,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 4, 8, 9",0.78994,0.80559,0.01565,0.02483,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}","[0.82122905, 0.76536313, 0.79329609, 0.83798883, 0.81005587]"
lgbm,1,"1, 2, 4, 8, 10",0.78994,0.81006,0.02012,0.02262,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 4, 9, 10",0.78994,0.81006,0.02012,0.02262,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 5, 6, 7",0.78994,0.81676,0.02682,0.01883,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.82681564, 0.79888268, 0.80446927, 0.84916201, 0.80446927]"
lgbm,1,"1, 2, 5, 6, 8",0.78994,0.81676,0.02682,0.01948,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.82681564, 0.79329609, 0.81005587, 0.84916201, 0.80446927]"
lgbm,1,"1, 2, 5, 6, 9",0.78994,0.81676,0.02682,0.02189,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.82681564, 0.79329609, 0.80446927, 0.85474860, 0.80446927]"
lgbm,1,"1, 2, 5, 6, 10",0.78994,0.80894,0.019,0.01916,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.82681564, 0.79329609, 0.81005587, 0.83240223, 0.78212291]"
lgbm,1,"1, 2, 5, 7, 8",0.78994,0.8067,0.01675,0.02751,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 0.8}","[0.81005587, 0.77094972, 0.79329609, 0.85474860, 0.80446927]"
lgbm,1,"1, 2, 5, 7, 9",0.78994,0.81453,0.02459,0.02273,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.82122905, 0.78770950, 0.80446927, 0.85474860, 0.80446927]"
lgbm,1,"1, 2, 5, 7, 10",0.78994,0.81117,0.02122,0.02273,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 1.0}","[0.83240223, 0.78770950, 0.81564246, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 5, 8, 9",0.78994,0.81453,0.02459,0.02273,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.82122905, 0.78770950, 0.80446927, 0.85474860, 0.80446927]"
lgbm,1,"1, 2, 5, 8, 10",0.78994,0.81117,0.02122,0.02273,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 1.0}","[0.83240223, 0.78770950, 0.81564246, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 5, 9, 10",0.78994,0.81117,0.02122,0.02273,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 1.0}","[0.83240223, 0.78770950, 0.81564246, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 6, 7, 8",0.78994,0.80782,0.01788,0.02223,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.80446927, 0.78212291, 0.79888268, 0.84916201, 0.80446927]"
lgbm,1,"1, 2, 6, 7, 9",0.78994,0.80894,0.019,0.02102,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.80446927, 0.78770950, 0.79888268, 0.84916201, 0.80446927]"
lgbm,1,"1, 2, 6, 7, 10",0.78994,0.80894,0.019,0.02161,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 6, 8, 9",0.78994,0.80894,0.019,0.02102,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.80446927, 0.78770950, 0.79888268, 0.84916201, 0.80446927]"
lgbm,1,"1, 2, 6, 8, 10",0.78994,0.8067,0.01675,0.02078,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.82122905, 0.78770950, 0.80446927, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 6, 9, 10",0.78994,0.81006,0.02012,0.02262,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 7, 8, 9",0.78994,0.8067,0.01675,0.02796,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.82122905, 0.76536313, 0.79329609, 0.84916201, 0.80446927]"
lgbm,1,"1, 2, 7, 8, 10",0.78994,0.80894,0.019,0.02161,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 7, 9, 10",0.78994,0.80894,0.019,0.02161,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.82681564, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
lgbm,1,"1, 2, 8, 9, 10",0.78994,0.81006,0.02012,0.02262,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.83240223, 0.78770950, 0.81005587, 0.83798883, 0.78212291]"
lgbm,1,"1, 3, 4, 5, 6",0.78994,0.8067,0.01675,0.03561,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 0.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.79888268, 0.78770950, 0.76536313, 0.87150838, 0.81005587]"
lgbm,1,"1, 3, 4, 5, 7",0.78994,0.81006,0.02012,0.0229,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.81564246, 0.78212291, 0.81005587, 0.84916201, 0.79329609]"
lgbm,1,"1, 3, 4, 5, 8",0.78994,0.80335,0.01341,0.03679,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 0.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.79329609, 0.79329609, 0.75977654, 0.87150838, 0.79888268]"
lgbm,1,"1, 3, 4, 5, 9",0.78994,0.81006,0.02012,0.0229,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.81564246, 0.78212291, 0.81005587, 0.84916201, 0.79329609]"
lgbm,1,"1, 3, 4, 5, 10",0.78994,0.80112,0.01118,0.03848,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 100, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}","[0.79329609, 0.78770950, 0.75418994, 0.87150838, 0.79888268]"
lgbm,1,"1, 3, 4, 6, 7",0.78994,0.79665,0.0067,0.0135,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.79888268, 0.78770950, 0.78212291, 0.82122905, 0.79329609]"
lgbm,1,"1, 3, 4, 6, 8",0.78994,0.79553,0.00558,0.02017,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.78770950, 0.77094972, 0.79329609, 0.83240223, 0.79329609]"
lgbm,1,"1, 3, 4, 6, 9",0.78994,0.79441,0.00446,0.01474,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.79888268, 0.78212291, 0.78212291, 0.82122905, 0.78770950]"
lgbm,1,"1, 3, 4, 6, 10",0.78994,0.79777,0.00783,0.00961,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.79888268, 0.79329609, 0.80446927, 0.81005587, 0.78212291]"
lgbm,1,"1, 3, 4, 7, 8",0.78994,0.79665,0.0067,0.02728,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.78770950, 0.77094972, 0.78212291, 0.84916201, 0.79329609]"
lgbm,1,"1, 3, 4, 7, 9",0.78994,0.79777,0.00783,0.02943,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 30, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.78770950, 0.77094972, 0.78212291, 0.85474860, 0.79329609]"
lgbm,1,"1, 3, 4, 7, 10",0.78994,0.80112,0.01118,0.01822,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.79888268, 0.79329609, 0.80446927, 0.83240223, 0.77653631]"
lgbm,1,"1, 3, 4, 8, 9",0.78994,0.79441,0.00446,0.01431,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.79329609, 0.78212291, 0.78212291, 0.82122905, 0.79329609]"
lgbm,1,"1, 3, 4, 8, 10",0.78994,0.80223,0.01229,0.0168,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.79888268, 0.79329609, 0.80446927, 0.83240223, 0.78212291]"
lgbm,1,"1, 3, 4, 9, 10",0.78994,0.80223,0.01229,0.0168,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.79888268, 0.79329609, 0.80446927, 0.83240223, 0.78212291]"
lgbm,1,"1, 3, 5, 6, 7",0.78994,0.8067,0.01675,0.01922,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}","[0.81564246, 0.78212291, 0.80446927, 0.83798883, 0.79329609]"
lgbm,1,"1, 3, 5, 6, 8",0.78994,0.79553,0.00558,0.02306,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 2.0, 'n_estimators': 100, 'min_child_samples': 20, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.81005587, 0.75977654, 0.78212291, 0.82681564, 0.79888268]"
lgbm,1,"1, 3, 5, 6, 9",0.78994,0.79441,0.00446,0.01849,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 10, 'learning_rate': 0.2, 'colsample_bytree': 1.0}","[0.78770950, 0.77094972, 0.78770950, 0.82681564, 0.79888268]"
lgbm,1,"1, 3, 5, 6, 10",0.78994,0.80112,0.01118,0.02108,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 5.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.05, 'colsample_bytree': 0.8}","[0.81005587, 0.78212291, 0.79329609, 0.83798883, 0.78212291]"
lgbm,1,"1, 3, 5, 7, 8",0.78994,0.80894,0.019,0.02218,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.2, 'colsample_bytree': 1.0}","[0.83240223, 0.78212291, 0.79888268, 0.83798883, 0.79329609]"
lgbm,1,"1, 3, 5, 7, 9",0.78994,0.80782,0.01788,0.01922,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.81564246, 0.78212291, 0.81005587, 0.83798883, 0.79329609]"
lgbm,1,"1, 3, 5, 7, 10",0.78994,0.80112,0.01118,0.01716,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.81564246, 0.78212291, 0.79329609, 0.82681564, 0.78770950]"
lgbm,1,"1, 3, 5, 8, 9",0.78994,0.80782,0.01788,0.01922,"{'subsample': 1.0, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.81564246, 0.78212291, 0.81005587, 0.83798883, 0.79329609]"
lgbm,1,"1, 3, 5, 8, 10",0.78994,0.79888,0.00894,0.0158,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.80446927, 0.78212291, 0.79329609, 0.82681564, 0.78770950]"
lgbm,1,"1, 3, 5, 9, 10",0.78994,0.80447,0.01453,0.01767,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 50, 'min_child_samples': 10, 'max_depth': 20, 'learning_rate': 0.1, 'colsample_bytree': 0.8}","[0.82122905, 0.78212291, 0.80446927, 0.82681564, 0.78770950]"
lgbm,1,"1, 3, 6, 7, 8",0.78994,0.79888,0.00894,0.01999,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.78770950, 0.79329609, 0.79329609, 0.83798883, 0.78212291]"
lgbm,1,"1, 3, 6, 7, 9",0.78994,0.79888,0.00894,0.01999,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.78770950, 0.79329609, 0.79329609, 0.83798883, 0.78212291]"
lgbm,1,"1, 3, 6, 7, 10",0.78994,0.79665,0.0067,0.0115,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}","[0.79888268, 0.79329609, 0.80446927, 0.81005587, 0.77653631]"
lgbm,1,"1, 3, 6, 8, 9",0.78994,0.79553,0.00558,0.02017,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.78770950, 0.77094972, 0.79329609, 0.83240223, 0.79329609]"
lgbm,1,"1, 3, 6, 8, 10",0.78994,0.79665,0.0067,0.0115,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}","[0.79888268, 0.79329609, 0.80446927, 0.81005587, 0.77653631]"
lgbm,1,"1, 3, 6, 9, 10",0.78994,0.79665,0.0067,0.0115,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}","[0.79888268, 0.79329609, 0.80446927, 0.81005587, 0.77653631]"
lgbm,1,"1, 3, 7, 8, 9",0.78994,0.79665,0.0067,0.02223,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 100, 'min_child_samples': 30, 'max_depth': 3, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.78770950, 0.77094972, 0.79329609, 0.83798883, 0.79329609]"
lgbm,1,"1, 3, 7, 8, 10",0.78994,0.80112,0.01118,0.02587,"{'subsample': 1.0, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 3, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.79329609, 0.77653631, 0.80446927, 0.84916201, 0.78212291]"
lgbm,1,"1, 3, 7, 9, 10",0.78994,0.80223,0.01229,0.01822,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}","[0.80446927, 0.79329609, 0.80446927, 0.83240223, 0.77653631]"
lgbm,1,"1, 3, 8, 9, 10",0.78994,0.80223,0.01229,0.01822,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 7, 'learning_rate': 0.2, 'colsample_bytree': 1.0}","[0.80446927, 0.79329609, 0.80446927, 0.83240223, 0.77653631]"
lgbm,1,"1, 4, 5, 6, 7",0.78994,0.78994,0.0,0.00908,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.78770950, 0.77653631, 0.79329609, 0.80446927, 0.78770950]"
lgbm,1,"1, 4, 5, 6, 8",0.78994,0.80112,0.01118,0.01856,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 5.0, 'n_estimators': 200, 'min_child_samples': 10, 'max_depth': 5, 'learning_rate': 0.2, 'colsample_bytree': 0.8}","[0.80446927, 0.78212291, 0.78212291, 0.83240223, 0.80446927]"
lgbm,1,"1, 4, 5, 6, 9",0.78994,0.78994,0.0,0.00908,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.78770950, 0.77653631, 0.79329609, 0.80446927, 0.78770950]"
lgbm,1,"1, 4, 5, 6, 10",0.78994,0.79777,0.00783,0.01916,"{'subsample': 0.8, 'reg_lambda': 5.0, 'reg_alpha': 2.0, 'n_estimators': 150, 'min_child_samples': 20, 'max_depth': 5, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.80446927, 0.78212291, 0.78770950, 0.83240223, 0.78212291]"
lgbm,1,"1, 4, 5, 7, 8",0.78994,0.78994,0.0,0.00908,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.78770950, 0.77653631, 0.79329609, 0.80446927, 0.78770950]"
lgbm,1,"1, 4, 5, 7, 9",0.78994,0.78994,0.0,0.00908,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 50, 'min_child_samples': 30, 'max_depth': -1, 'learning_rate': 0.1, 'colsample_bytree': 1.0}","[0.78770950, 0.77653631, 0.79329609, 0.80446927, 0.78770950]"
lgbm,1,"1, 4, 5, 7, 10",0.78994,0.79777,0.00783,0.0198,"{'subsample': 0.8, 'reg_lambda': 0.0, 'reg_alpha': 2.0, 'n_estimators': 200, 'min_child_samples': 20, 'max_depth': 10, 'learning_rate': 0.2, 'colsample_bytree': 1.0}","[0.80446927, 0.78212291, 0.79329609, 0.83240223, 0.77653631]"
